provincia;anno;tipologia;patologia;sesso;valore;;
Brindisi;2003;mortalità;malattie infettive;F;0.6;;
Brindisi;2004;mortalità;malattie infettive;F;0.51;;
Brindisi;2005;mortalità;malattie infettive;F;0.56;;
Brindisi;2006;mortalità;malattie infettive;F;0.81;;
Brindisi;2007;mortalità;malattie infettive;F;0.89;;
Brindisi;2008;mortalità;malattie infettive;F;0.67;;
Brindisi;2009;mortalità;malattie infettive;F;0.89;;
Brindisi;2010;mortalità;malattie infettive;F;0.62;;
Brindisi;2011;mortalità;malattie infettive;F;1.41;;
Brindisi;2012;mortalità;malattie infettive;F;1.16;;
Brindisi;2013;mortalità;malattie infettive;F;1.46;;
Brindisi;2014;mortalità;malattie infettive;F;1.18;;
Brindisi;2015;mortalità;malattie infettive;F;1.62;;
Brindisi;2016;mortalità;malattie infettive;F;1.05;;
Brindisi;2017;mortalità;malattie infettive;F;1.42;;
Brindisi;2018;mortalità;malattie infettive;F;1.44;;
Brindisi;2019;mortalità;malattie infettive;F;1.65;;
Brindisi;2020;mortalità;malattie infettive;F;1.42;;
Brindisi;2021;mortalità;malattie infettive;F;1.38;;
Brindisi;2022;mortalità;malattie infettive;F;1.28;;
Brindisi;2023;mortalità;malattie infettive;F;1.88;;
Lecce;2003;mortalità;malattie infettive;F;0.59;;
Lecce;2004;mortalità;malattie infettive;F;0.49;;
Lecce;2005;mortalità;malattie infettive;F;0.56;;
Lecce;2006;mortalità;malattie infettive;F;0.53;;
Lecce;2007;mortalità;malattie infettive;F;0.85;;
Lecce;2008;mortalità;malattie infettive;F;0.69;;
Lecce;2009;mortalità;malattie infettive;F;0.51;;
Lecce;2010;mortalità;malattie infettive;F;0.6;;
Lecce;2011;mortalità;malattie infettive;F;0.61;;
Lecce;2012;mortalità;malattie infettive;F;0.8;;
Lecce;2013;mortalità;malattie infettive;F;0.95;;
Lecce;2014;mortalità;malattie infettive;F;0.86;;
Lecce;2015;mortalità;malattie infettive;F;1.23;;
Lecce;2016;mortalità;malattie infettive;F;0.99;;
Lecce;2017;mortalità;malattie infettive;F;1.12;;
Lecce;2018;mortalità;malattie infettive;F;1.02;;
Lecce;2019;mortalità;malattie infettive;F;1.24;;
Lecce;2020;mortalità;malattie infettive;F;0.95;;
Lecce;2021;mortalità;malattie infettive;F;1.34;;
Lecce;2022;mortalità;malattie infettive;F;1.64;;
Lecce;2023;mortalità;malattie infettive;F;1.64;;
Barletta-Andria-Trani;2004;mortalità;malattie infettive;F;0.0;;
Barletta-Andria-Trani;2005;mortalità;malattie infettive;F;0.0;;
Barletta-Andria-Trani;2010;mortalità;malattie infettive;F;2.0;;
Barletta-Andria-Trani;2011;mortalità;malattie infettive;F;1.85;;
Barletta-Andria-Trani;2012;mortalità;malattie infettive;F;2.56;;
Barletta-Andria-Trani;2013;mortalità;malattie infettive;F;1.45;;
Barletta-Andria-Trani;2014;mortalità;malattie infettive;F;1.53;;
Barletta-Andria-Trani;2015;mortalità;malattie infettive;F;3.07;;
Barletta-Andria-Trani;2016;mortalità;malattie infettive;F;2.25;;
Barletta-Andria-Trani;2017;mortalità;malattie infettive;F;2.36;;
Barletta-Andria-Trani;2018;mortalità;malattie infettive;F;1.76;;
Barletta-Andria-Trani;2019;mortalità;malattie infettive;F;2.42;;
Barletta-Andria-Trani;2020;mortalità;malattie infettive;F;2.0;;
Barletta-Andria-Trani;2021;mortalità;malattie infettive;F;2.36;;
Barletta-Andria-Trani;2022;mortalità;malattie infettive;F;2.09;;
Barletta-Andria-Trani;2023;mortalità;malattie infettive;F;3.24;;
