data;denominazione;area_balneazione;provincia;comune;X;Y;enterococchi;escherichia_coli
2016-09-05;LIDO PARK CLAB - CAMPO SPORTIVO;IT016072029002;Bari;Molfetta;635339,322074;4562231,867712;0;0
2016-09-05;I CALA RISTORANTE ASTORIA;IT016072029003;Bari;Molfetta;636494,673142;4561741,383101;0;2
2016-09-05;LIDO NETTUNO;IT016072029004;Bari;Molfetta;629623,496189;4565271,704327;0;5
2016-09-05;SC. CIT.RUVO TERLIZZI T.CALD.NO 500 M.S.;IT016072029005;Bari;Molfetta;630049,932712;4565129,842063;6;50
2016-09-05;FOGNA CIT.NA MOLFETTA 500 MT SUD;IT016072029006;Bari;Molfetta;630889,824828;4564725,726879;2;6
2016-09-05;ACQUE PLUVIALI VIA ISONZO;IT016072029007;Bari;Molfetta;634839,070773;4562359,679652;0;4
2016-09-05;C.A. TORRE LAMA CUPA O 1' CALA;IT016072029008;Bari;Molfetta;635510,466029;4561966,191289;0;1
2016-09-12;CALA CORVINO;IT016072030001;Bari;Monopoli;690612,223627;4538409,776962;42;70
2016-09-12;SILOS GIALLO;IT016072030002;Bari;Monopoli;691414,733093;4538405,134754;0;10
2016-09-12;LIDO PANTANO;IT016072030003;Bari;Monopoli;692873,948053;4536894,713385;0;20
2016-09-12;LIDO ROSSO;IT016072030004;Bari;Monopoli;694482,581314;4535363,049277;21;70
2016-09-12;PORTO MARZANO;IT016072030005;Bari;Monopoli;695607,550048;4534405,127516;18;50
2016-09-12;CASTELLO S STEFANO;IT016072030006;Bari;Monopoli;696447,628479;4533594,503226;57;320
2016-09-12;TORRE CINTOLA;IT016072030007;Bari;Monopoli;697301,613599;4532321,437176;28;80
2016-09-12;LA MANDIA (200 M NORD);IT016072030008;Bari;Monopoli;697822,862059;4531223,876834;35;130
2016-09-12;RECINTO IN MURATURA;IT016072030009;Bari;Monopoli;699606,636422;4530281,916422;12;40
2016-09-12;VILLETTA SOLITARIA CON TEGOLE ROSSE;IT016072030010;Bari;Monopoli;701068,644982;4529830,544250;13;50
2016-09-12;FOGNA CIT.NA MONOPOLI 500 MT SUD;IT016072030011;Bari;Monopoli;692345,846433;4537328,191669;0;10
2016-09-12;LAMA DON ANGELO;IT016072030012;Bari;Monopoli;695125,228592;4534684,240164;10;30
2016-09-12;IUMO;IT016072030013;Bari;Monopoli;699157,445745;4530374,850608;41;110
2016-09-09;CAMPO SPORTIVO;IT016072035001;Bari;Polignano a Mare;681221,357796;4544621,318390;0;0
2016-09-09;CALA RIPAGNOLA;IT016072035002;Bari;Polignano a Mare;682865,293254;4544260,282243;0;4
2016-09-09;CALA S GIOVANNI;IT016072035003;Bari;Polignano a Mare;683936,632695;4542906,375434;4;24
2016-09-09;CALA APRIFICO;IT016072035004;Bari;Polignano a Mare;685047,208876;4541930,900066;0;0
2016-09-12;PORTO PARADISO;IT016072035005;Bari;Polignano a Mare;685889,511444;4541126,967202;16;50
2016-09-12;MACELLO;IT016072035006;Bari;Polignano a Mare;687519,244002;4540489,865682;0;20
2016-09-12;POZZOVIVO (MARMERIA);IT016072035007;Bari;Polignano a Mare;689109,605808;4539543,462701;0;10
2016-09-09;DITTA CARONE BART.;IT016072035008;Bari;Polignano a Mare;683766,792941;4543369,707345;28;16
2016-09-12;SCARICO EMERGENZA EAAP;IT016072035009;Bari;Polignano a Mare;686421,431885;4540940,048901;0;20
2016-09-12;EX FOGNA CIT.NA POLIGNANO 500 MT NORD;IT016072035010;Bari;Polignano a Mare;688192,559525;4540389,743843;0;10
2016-09-01;APANI LIDO S VINCENZO;IT016074001001;Brindisi;Brindisi;738924,9891;4508809,142;0;4
2016-09-01;APANI LIDO AZZURRO;IT016074001002;Brindisi;Brindisi;739234,7992;4508664,282;0;0
2016-09-01;APANI LIDO ARCA DI NOE';IT016074001003;Brindisi;Brindisi;739376,4058;4508637,606;0;1
2016-09-01;APANI LIDO S LUCIA;IT016074001004;Brindisi;Brindisi;740468,997;4508272,494;0;0
2016-09-01;GIANCOLA LIDO AMMIN.NE PROVINCIALE;IT016074001005;Brindisi;Brindisi;742286,3076;4507985,418;0;0
2016-09-01;SBITRI LIDO S ANNA;IT016074001006;Brindisi;Brindisi;744557,9646;4507562,123;0;0
2016-09-01;SBITRI VECCHIO LIDO ACQUE CHIARE;IT016074001007;Brindisi;Brindisi;745461,3679;4507576,426;0;0
2016-09-01;PUNTA PENNE LIDO VIGILI DEL FUOCO;IT016074001008;Brindisi;Brindisi;747247,5826;4507345,105;0;0
2016-09-01;PUNTA PENNE LIDO POSTE E TELEGRAFI;IT016074001009;Brindisi;Brindisi;747851,6445;4507496,334;0;0
2016-09-01;PUNTA PENNE LIDO GRANCHIO ROSSO;IT016074001010;Brindisi;Brindisi;747963,1183;4507654,021;0;0
2016-09-01;MATERDOMINI SPIAG. LIBERA PRIMA DEI CC.;IT016074001011;Brindisi;Brindisi;749376,1655;4505938,303;0;0
2016-09-01;MATERDOMINI SPIAGGIA TRA LIDI CC. E P.S.;IT016074001012;Brindisi;Brindisi;749548,9821;4505781,143;0;0
2016-09-01;MATERDOMINI LIDO BRIN (MALCARNE);IT016074001013;Brindisi;Brindisi;749684,5974;4505705,169;0;0
2016-09-01;"MATERDOMINI LA CONCA-PRIMA DI """"DEL SOLE""""";IT016074001014;Brindisi;Brindisi;750092,9538;4505381,755;0;0
2016-09-02;CERANO - LIDO CERANO;IT016074001015;Brindisi;Brindisi;757956,3115;4493894,833;0;1
2016-09-01;SBITRI - SC. I.A.M. 200 MT SUD;IT016074001016;Brindisi;Brindisi;746399,1053;4507490,358;0;0
2016-09-01;MATERDOMINI - SC. FOGNA 500 MT NORD;IT016074001017;Brindisi;Brindisi;749339,6896;4506141,893;0;0
2016-09-01;MATERDOMINI - SC. FOGNA 500 MT SUD;IT016074001018;Brindisi;Brindisi;750039,1378;4505662,466;0;0
2016-09-02;CERANO - SC.CENT.LE BR S. 500 MT NORD;IT016074001019;Brindisi;Brindisi;757179,8905;4494814,457;0;1
2016-09-02;CERANO - SC. CENT.LE BR S. 500 MT SUD;IT016074001020;Brindisi;Brindisi;757812,2098;4494022,934;0;3
2016-09-01;ZONA PUNTA PENNE;IT016074001021;Brindisi;Brindisi;748941,0966;4507135,708;0;0
2016-09-01;DI FRONTE ALLO SCOGLIO DI APANI;IT016074001022;Brindisi;Brindisi;738365,1631;4509264,753;0;1
2016-09-02;A SUD DELLE SALINELLE;IT016074001023;Brindisi;Brindisi;757474,7439;4497356,097;0;3
2016-09-01;TORRE GUACETO - CANALE REALE 250 MT. SUD;IT016074001024;Brindisi;Brindisi;737353,0416;4509722,513;0;0
2016-09-01;SBITRI - SCARICO I.A.M. 200 MT. NORD;IT016074001025;Brindisi;Brindisi;745992,6284;4507456,192;0;0
2016-09-06;"TORRE S SABINA - """"LA NOSTRA FAMIGLIA""""";IT016074002001;Brindisi;Carovigno;727355,7966;4515901,231;7;7
2016-09-06;"TORRE S SABINA - DX """"LA NOSTRA FAMIGLIA""""";IT016074002002;Brindisi;Carovigno;727807,4414;4515548,214;120;310
2016-09-06;TORRE S SABINA - VICINO PORTO TURISTICO;IT016074002003;Brindisi;Carovigno;728604,1343;4515448,032;140;350
2016-09-06;TORRE S SABINA - CALA IN FONDO AL PAESE;IT016074002004;Brindisi;Carovigno;729304,7032;4515033,451;130;280
2016-09-06;PANTANAGIANNI SPIAGGIA LIBERA;IT016074002005;Brindisi;Carovigno;729864,4822;4514572,865;150;350
2016-09-06;MORGICCHIO LIDO SABBIA D'ORO;IT016074002006;Brindisi;Carovigno;730287,77;4514219,924;15;320
2016-09-06;SPECCHIOLLA LIDO BELFIORE;IT016074002007;Brindisi;Carovigno;731051,1711;4513776,782;47;30
2016-09-06;SPECCHIOLLA SPIAGGIA LIBERA A DESTRA;IT016074002008;Brindisi;Carovigno;731667,1231;4513093,095;36;10
2016-09-01;PUNTA PENNA GROSSA (OSPEDALE DI SUMMA);IT016074002009;Brindisi;Carovigno;734421,5221;4511536,072;0;0
2016-09-01;TORRE GUACETO CALA ANTISTANTE;IT016074002010;Brindisi;Carovigno;735847,7534;4511191,26;0;0
2016-09-06;SPECCHIOLLA - SC. FOGNA 500 MT NORD;IT016074002011;Brindisi;Carovigno;731185,7754;4513684,834;57;25
2016-09-06;DI FRONTE ALLA STRADA MASSERIA MONACELLA;IT016074002012;Brindisi;Carovigno;726701,0515;4516171,167;2;3
2016-09-06;SPECCHIOLA SCARICO FOGNA 500 MT. SUD;IT016074002013;Brindisi;Carovigno;731608,1629;4513205,789;14;15
2016-09-01;PUNTA BUFALORIA;IT016074002014;Brindisi;Carovigno;732786,8096;4512485,939;0;0
2016-09-01;PUNTA BUFALORIA SPIAGGIA AEREONAUTICA;IT016074002015;Brindisi;Carovigno;733772,5255;4511782,547;0;0
2016-09-16;TORRE EGNAZIA (ANTISTANTE CASE AZZURRA);IT016074007001;Brindisi;Fasano;701842,4179;4528925,926;0;0
2016-09-16;"SAVELLETRI RISTORANTE """"LA SORGENTE""""";IT016074007002;Brindisi;Fasano;702996,8106;4527846,543;2;0
2016-09-16;SAVELLETRI LIDO SIRENETTA;IT016074007003;Brindisi;Fasano;703412,3284;4527209,881;0;0
2016-09-16;CALA PALMIERI;IT016074007004;Brindisi;Fasano;704343,7532;4526550,656;1;2
2016-09-16;LA FORCATELLA ANTISTANTE L'EDIL MARMI;IT016074007005;Brindisi;Fasano;705703,1739;4525730,197;0;0
2016-09-16;LA FORCATELLA PRIMA DELLA CASA BIANCA;IT016074007006;Brindisi;Fasano;706108,3804;4525464,035;0;4
2016-09-16;TORRE CANNE NORD PRIMA DI CASE BIANCHE;IT016074007007;Brindisi;Fasano;706894,1154;4525022,125;1;3
2016-09-16;TORRE CANNE NORD PRIMA DELLA CASA GRIGIA;IT016074007008;Brindisi;Fasano;707588,7128;4524486,852;0;0
2016-09-16;TORRE CANNE DI FRONTE AL FARO;IT016074007009;Brindisi;Fasano;708326,6778;4524075,142;0;0
2016-09-16;TORRE CANNE S LIBERA PRIMA DELLA CHIESA;IT016074007010;Brindisi;Fasano;708154,639;4523545,868;1;5
2016-09-16;TORRE CANNE LIDO PIPOLI;IT016074007011;Brindisi;Fasano;708241,2224;4523350,513;0;0
2016-09-16;TORRE CANNE LIDO HOTEL TERME;IT016074007012;Brindisi;Fasano;708470,3823;4523153,343;0;0
2016-09-16;TORRE CANNE LIDO SABBIA D'ORO;IT016074007013;Brindisi;Fasano;708662,4359;4523004,542;0;7
2016-09-16;TORRE CANNE LIDO CAMPING LE DUNE;IT016074007014;Brindisi;Fasano;709710,1938;4522417,037;0;0
2016-09-16;TORRE CANNE LIDO BIZZARRO;IT016074007015;Brindisi;Fasano;709875,652;4522359,785;0;0
2016-09-16;TORRE CANNE-SUD POSTO DI TAVERNESE;IT016074007016;Brindisi;Fasano;710733,2652;4521891,047;0;1
2016-09-16;TORRE CANNE-SUD A SUD POSTO DI TAVERNESE;IT016074007017;Brindisi;Fasano;711826,3013;4521397,11;0;4
2016-09-16;SCARICO IMARFA 200 M. NORD;IT016074007018;Brindisi;Fasano;704572,9465;4526387,42;0;1
2016-09-16;SCARICO IMARFA 200. SUD;IT016074007019;Brindisi;Fasano;704838,4557;4526142,223;1;2
2016-09-16;T. CANNE - CORSO D'ACQUA FIUME PICCOLO;IT016074007020;Brindisi;Fasano;709374,9929;4522576,673;0;0
2016-09-16;FIUME MORELLO LIDO MORELLI;IT016074012001;Brindisi;Ostuni;712892,8277;4520995,677;0;0
2016-09-16;TORRE S LEONARDO DOPPIO CANCELLO;IT016074012002;Brindisi;Ostuni;713845,9735;4520467,555;1;3
2016-09-16;PILONE LIDO CAMPING PILONE;IT016074012003;Brindisi;Ostuni;714157,5831;4520260,727;1;4
2016-09-16;PILONE S LIBERA (PRIMA DEL DISTR AGIP);IT016074012004;Brindisi;Ostuni;714535,4547;4520147,964;5;2
2016-09-16;ROSA MARINA;IT016074012005;Brindisi;Ostuni;716003,8504;4519475,099;6;3
2016-09-16;MONTICELLI S MONTICELLI;IT016074012006;Brindisi;Ostuni;716717,3027;4519316,918;5;2
2016-09-16;DIANA MARINA S DIANA MARINA;IT016074012007;Brindisi;Ostuni;717472,4534;4519184,129;4;3
2016-09-06;VILLANOVA VIALE DOGNANA;IT016074012008;Brindisi;Ostuni;718796,1078;4518577,895;2;8
2016-09-06;VILLANOVA LIDO FONTANELLE;IT016074012009;Brindisi;Ostuni;718920,5982;4518609,968;3;5
2016-09-06;"VILLANOVA DI FRONTE A """"PLAIA RESIDENCE""""";IT016074012010;Brindisi;Ostuni;720172,2023;4518307,463;11;8
2016-09-06;COSTA MERLATA DI FRONTE A VIA DEL MARE;IT016074012011;Brindisi;Ostuni;723251,067;4517380,78;3;7
2016-09-06;COSTA MERLATA STRADA CON CASA ROSSA;IT016074012012;Brindisi;Ostuni;723915,8697;4517123,733;110;80
2016-09-06;TORRE POZZELLA CALA DI FRONTE;IT016074012013;Brindisi;Ostuni;724840,8146;4516780,977;130;110
2016-09-06;LAMAFORCA CALA A SINISTRA;IT016074012014;Brindisi;Ostuni;725861,239;4516553,055;4;4
2016-09-06;VILLANOVA F.CAN.LAMA ANTELMI 200 MT NORD;IT016074012015;Brindisi;Ostuni;719251,9398;4518509,619;10;11
2016-09-06;VILLANOVA F.CAN.LAMA ANTELMI 200 MT SUD;IT016074012016;Brindisi;Ostuni;719594,3599;4518489,974;11;10
2016-09-06;T.POZZELLA - SC. VALTUR 200 MT NORD;IT016074012017;Brindisi;Ostuni;725121,8437;4516690,192;150;80
2016-09-06;ZONA GORGOGNOLO NUOVO;IT016074012018;Brindisi;Ostuni;721793,6053;4517915,797;2;3
2016-09-06;LOCALITA' PROCACCIO;IT016074012019;Brindisi;Ostuni;720752,3109;4518059,602;11;4
2016-09-06;FOSSO PUNTORE DI FRONTE STRADA VICINALE;IT016074012020;Brindisi;Ostuni;722338,6316;4517648,282;3;5
2016-09-06;TORRE POZZELLA VILLAGGIO VALTUR;IT016074012021;Brindisi;Ostuni;725041,0951;4516724,863;180;150
2016-09-02;CAMPO DI MARE SCALA LA ROTONDA;IT016074016001;Brindisi;San Pietro Vernotico;760041,0656;4492319,955;0;4
2016-09-02;TORRE S GENNARO LIDO S GENNARO;IT016074018001;Brindisi;Torchiarolo;760656,5935;4491537,74;0;4
2016-09-02;TORRE S GENNARO LIDO PRESEPE;IT016074018002;Brindisi;Torchiarolo;761017,3158;4490655,523;0;6
2016-09-02;LENDINUSO SPIAGGIA LIBERA;IT016074018003;Brindisi;Torchiarolo;762106,8151;4489828,84;0;2
2016-09-02;LENDINUSO LOCALITA CANUTA;IT016074018004;Brindisi;Torchiarolo;762431,8727;4489640,549;0;2
2016-09-02;LENDINUSO - CAN.INFOCACIUCCI 200 MT NORD;IT016074018005;Brindisi;Torchiarolo;761497,1395;4490198,92;0;3
2016-09-02;LENDINUSO - CAN.INFOCACIUCCI 200 MT SUD;IT016074018006;Brindisi;Torchiarolo;761881,5904;4489964,536;0;1
2016-09-07;POSTO COSSO;IT016075004001;Lecce;Alliste;762909,1553;4422083,89;0;0
2016-09-07;LA PILELLA;IT016075004002;Lecce;Alliste;761587,7452;4423515,058;0;5
2016-09-07;MARINA DI CAPILUNGO;IT016075004003;Lecce;Alliste;760239,1608;4424842,687;0;3
2016-09-06;INGRESSO DEL PORTICCIOLO;IT016075005001;Lecce;Andrano;791176,4395;4430430,133;13;15
2016-09-06;LA BOTTE;IT016075005002;Lecce;Andrano;790957,266;4429958,268;7;9
2016-09-08;ARENILE S.MARIA DI LEUCA;IT016075019001;Lecce;Castrignano del Capo;787416,0034;4410385,903;0;0
2016-09-08;TORRE MARCHIELLO;IT016075019002;Lecce;Castrignano del Capo;785945,3346;4410219,869;0;0
2016-09-08;LE FELLONICHE;IT016075019003;Lecce;Castrignano del Capo;784705,3265;4411533,116;0;0
2016-09-09;1000 MT S.TORRE TIGGIANO;IT016075024001;Lecce;Corsano;790644,4444;4420712,527;0;0
2016-09-09;TORRE NOVAGLIE;IT016075024002;Lecce;Corsano;790484,8624;4418637,043;3;5
2016-09-06;SENO DELL'ACQUAVIVA;IT016075027001;Lecce;Diso;791626,112;4432331,625;5;9
2016-09-06;MARINA DI NOVAGLIE;IT016075028001;Lecce;Gagliano del Capo;790239,87;4417577,653;9;10
2016-09-06;IL CIOLO;IT016075028002;Lecce;Gagliano del Capo;789827,2465;4415894,562;10;14
2016-09-09;MASSERIA CUCURUZZI;IT016075028003;Lecce;Gagliano del Capo;790089,5226;4414020,437;0;0
2016-09-09;MASSERIA PADULI;IT016075028004;Lecce;Gagliano del Capo;789705,4508;4412213,983;2;3
2016-09-09;FARO DI S.MARIA DI LEUCA;IT016075028005;Lecce;Gagliano del Capo;788627,2687;4410475,382;0;0
2016-09-02;LA REGGIA;IT016075030001;Lecce;Galatone;755652,6831;4445279,588;0;15
2016-09-07;GALLIPOLI-POSTO LI SORCI;IT016075031001;Lecce;Gallipoli;756950,0185;4429362,625;0;2
2016-09-07;MASSERIA DEL PIZZO;IT016075031002;Lecce;Gallipoli;755771,6182;4431206,191;0;0
2016-09-07;TORRE DEL PIZZO;IT016075031003;Lecce;Gallipoli;756489,909;4431724,054;0;7
2016-09-07;500 MT SUD HOTEL LE SIRENUSE;IT016075031004;Lecce;Gallipoli;757559,4166;4433088,397;0;7
2016-09-07;300 MT N HOTEL COSTA BRADA;IT016075031005;Lecce;Gallipoli;757589,9078;4435003,269;0;5
2016-09-07;BAIA VERDE-SPIAGGIA;IT016075031006;Lecce;Gallipoli;757202,7887;4435915,849;0;3
2016-09-07;LIDO SAN GIOVANNI;IT016075031007;Lecce;Gallipoli;756404,3951;4437062,532;0;4
2016-09-07;SPIAGGIA LIDO PICCOLO;IT016075031008;Lecce;Gallipoli;755602,7617;4437621,914;0;3
2016-09-02;RIVABELLA;IT016075031009;Lecce;Gallipoli;756630,7587;4441608,06;0;0
2016-09-02;LIDO CONCHIGLIE-SPIAGGIA;IT016075031010;Lecce;Gallipoli;756563,9105;4443582,38;3;17
2016-09-07;CEDUC 500 MT NORD P.P.106;IT016075031011;Lecce;Gallipoli;755210,9169;4437801,869;0;0
2016-09-02;500 MT NORD SCAR. DISTILLERIA SALENTO;IT016075031012;Lecce;Gallipoli;756032,4329;4439741,058;0;0
2016-09-13;CASALABATE,LOC.MASSERIA ROMATELLE;IT016075035001;Lecce;Lecce;763191,0073;4489156,912;0;0
2016-09-13;CASALABATE,500 MT S.TORRE SPECCHIOLLA;IT016075035002;Lecce;Lecce;764336,403;4488085,455;0;0
2016-09-13;CASALABATE,SPIAGGIA;IT016075035003;Lecce;Lecce;764682,8716;4487634,466;0;0
2016-09-13;CAMPEGGIO TORRE RINALDA;IT016075035004;Lecce;Lecce;766416,4314;4486615,701;0;0
2016-09-13;SPIAGGIA TORRE RINALDA;IT016075035005;Lecce;Lecce;767595,4981;4486150,599;0;0
2016-09-13;SPIAGGIA BELLA;IT016075035006;Lecce;Lecce;769350,8395;4485180,961;0;0
2016-09-13;TORRE CHIANCA,STAB.IL CIRCEO;IT016075035007;Lecce;Lecce;771035,78;4484713,194;2;3
2016-09-13;TORRE CHIANCA-ALLA TORRE;IT016075035008;Lecce;Lecce;772575,0128;4483904,057;5;6
2016-09-13;LAGO GRANDE;IT016075035009;Lecce;Lecce;774010,0675;4482721,216;0;0
2016-09-13;FRIGOLE-STAB.MARINARELLA;IT016075035010;Lecce;Lecce;775467,9901;4481570,337;0;0
2016-09-13;FRIGOLE-SPIAGGIA LIBERA;IT016075035011;Lecce;Lecce;775765,5635;4481179,804;2;4
2016-09-13;FRIGOLE-CAMPEGGIO PINIMAR;IT016075035012;Lecce;Lecce;775969,9922;4480754,981;6;8
2016-09-13;300 MT SUD DARSENA;IT016075035013;Lecce;Lecce;780247,5964;4476806,354;0;0
2016-09-13;SAN CATALDO-VICINO AL FARO;IT016075035014;Lecce;Lecce;780539,2021;4476601,205;0;0
2016-09-13;SAN CATALDO-SPIAGGIA LIBERA;IT016075035015;Lecce;Lecce;780656,2104;4475987,717;0;0
2016-09-13;SAN CATALDO-LA ROTONDA;IT016075035016;Lecce;Lecce;780622,0388;4475682,556;2;5
2016-09-13;TORRE SPECCHIA RUGGERI;IT016075043001;Lecce;Melendugno;786987,4573;4469153,994;1;3
2016-09-13;MASSERIA NUOVA;IT016075043002;Lecce;Melendugno;788412,0811;4467757,418;0;0
2016-09-13;SAN FOCA-VICINO ALLA TORRE;IT016075043003;Lecce;Melendugno;789077,9018;4467041,9;0;0
2016-09-12;COLONIA MARINA PIO XII;IT016075043004;Lecce;Melendugno;789834,008;4466452,654;0;0
2016-09-12;SPIAGGETTA ROCA LI POSTI;IT016075043005;Lecce;Melendugno;790792,7495;4466119,316;0;0
2016-09-12;TORRE DI ROCA VECCHIA;IT016075043006;Lecce;Melendugno;791394,9719;4465216,076;0;0
2016-09-12;TORRE DELL'ORSO-STAB.L'ORSETTA;IT016075043007;Lecce;Melendugno;791666,5383;4463713,283;2;3
2016-09-12;TORRE DELL'ORSO ALLA PINETA;IT016075043008;Lecce;Melendugno;792011,3774;4463355,257;0;0
2016-09-12;SANT'ANDREA-VICINO AL FARO;IT016075043009;Lecce;Melendugno;793112,0239;4461823,254;1;3
2016-09-08;TORRE VADO-ALLA TORRE;IT016075050001;Lecce;Morciano di Leuca;779959,5589;4414291,206;3;10
2016-09-02;300 MT N.SORGENTE QUATTRO COLONNE;IT016075052001;Lecce;Nardò;755147,9727;4446189,302;1;16
2016-09-02;SANTA MARIA AL BAGNO;IT016075052002;Lecce;Nardò;755179,5555;4446653,225;2;18
2016-09-02;SANTA CATERINA;IT016075052003;Lecce;Nardò;754463,9833;4447493,671;0;0
2016-09-02;200 MT S.TORRE DELL'ALTO;IT016075052004;Lecce;Nardò;753793,5951;4447623,334;0;0
2016-09-02;1000 MT S.TORRE ULUZZO;IT016075052005;Lecce;Nardò;752178,699;4448700,382;3;25
2016-09-02;1000 MT N.TORRE ULUZZO;IT016075052006;Lecce;Nardò;750958,1085;4450340,695;0;1
2016-09-02;1300 MT SUD TORRE INSERRAGLIO;IT016075052007;Lecce;Nardò;749447,6466;4451617,826;0;0
2016-09-02;TORRE SAN ISIDORO;IT016075052008;Lecce;Nardò;748958,8735;4456078,172;0;0
2016-09-02;TORRE SQUILLACE;IT016075052009;Lecce;Nardò;747753,7009;4457713,206;0;0
2016-09-12;CONCA SPECCHIULLA-RESIDENCE 5;IT016075057001;Lecce;Otranto;794184,5378;4459981,712;0;0
2016-09-12;CAMPING FRASSANITO-A NORD SCARICO;IT016075057002;Lecce;Otranto;794487,8567;4459499,328;3;5
2016-09-12;CAMPING FRASSANITO-A SUD SCARICO;IT016075057003;Lecce;Otranto;794645,3639;4459103,937;0;0
2016-09-12;VILLAGGIO VALTUR-A NORD SCARICO;IT016075057004;Lecce;Otranto;794877,2441;4458208,296;0;0
2016-09-12;VILLAGGIO VALTUR-A SUD SCARICO;IT016075057005;Lecce;Otranto;794759,7895;4457937,715;0;0
2016-09-12;LAGHI ALIMINI-COLONIA TRIESTE;IT016075057006;Lecce;Otranto;794338,8671;4456631,249;0;0
2016-09-12;LIDO DEI PINI;IT016075057007;Lecce;Otranto;794657,4026;4455768,733;2;3
2016-09-12;CLUB MEDITERRANEE-SUD LA PIRAMIDE;IT016075057008;Lecce;Otranto;795753,1705;4453957,848;0;0
2016-09-12;CLUB MEDITERRANEE-NORD TORRE S.STEFANO;IT016075057009;Lecce;Otranto;795915,4788;4453871,281;0;0
2016-09-12;VIGNA VECCHIA-CAMPING MULINO D'ACQUA;IT016075057010;Lecce;Otranto;796528,9308;4452135,109;0;0
2016-09-12;CASTELLANA TRAFILI-SCARICO CITTADINO;IT016075057011;Lecce;Otranto;797601,2839;4450787,126;2;3
2016-09-12;MADONNA D'ALTO MARE;IT016075057012;Lecce;Otranto;797129,8276;4450120,532;2;3
2016-09-05;PUNTA S.NICOLA-SUD EX SCAR. G.R.A.M.;IT016075057014;Lecce;Otranto;798248,8672;4449978,535;2;5
2016-09-05;PUNTA FACI;IT016075057015;Lecce;Otranto;799474,5296;4448977,284;0;0
2016-09-05;I CAMERONI;IT016075057016;Lecce;Otranto;799041,2772;4447322,732;1;3
2016-09-05;PALASCIA-AL FARO-;IT016075057017;Lecce;Otranto;800049,5109;4445817,797;0;0
2016-09-05;A SUD ISOLA SAN EMILIANO;IT016075057018;Lecce;Otranto;798999,7189;4444170,389;4;6
2016-09-05;PORTO BADISCO-SCALO DI ENEA-;IT016075057019;Lecce;Otranto;797124,2804;4442398,02;2;2
2016-09-05;PORTO BADISCO-ATTRACCO BARCHE;IT016075057020;Lecce;Otranto;797136,1259;4442089,659;0;0
2016-09-12;SERRA DEGLI ALIMINI A NORD SCARICO;IT016075057021;Lecce;Otranto;794491,01;4457181,743;3;4
2016-09-12;SERRA DEGLI ALIMINI-A SUD SCARICO;IT016075057022;Lecce;Otranto;794551,3744;4457278,013;0;0
2016-09-12;FOCE LAGO ALIMINI GRANDE;IT016075057023;Lecce;Otranto;794455,3823;4456101,3;3;5
2016-09-12;BAIA-VICINO CANALE IDRO;IT016075057025;Lecce;Otranto;797237,1447;4450039,243;4;5
2016-09-08;TORRE SAN GREGORIO;IT016075060001;Lecce;Patù;783241,5007;4412466,341;0;0
2016-09-08;MACCHIE DI ROMANO;IT016075060002;Lecce;Patù;781639,6446;4413272,589;0;3
2016-09-07;TORRE SUDA-ALLA TORRE;IT016075063001;Lecce;Racale;759063,7315;4426351,4;2;15
2016-09-07;POSTO RACALE;IT016075063002;Lecce;Racale;758252,0031;4428078,33;0;2
2016-09-08;POSTO VECCHIO DI SALVE;IT016075066001;Lecce;Salve;778073,1439;4414438,843;1;3
2016-09-08;MARINA DI PESCOLUSE;IT016075066002;Lecce;Salve;776051,3464;4414396,514;1;3
2016-09-08;TORRE PALI-ISOLA DELLE FANCIULLE;IT016075066003;Lecce;Salve;774063,6806;4414726,198;1;4
2016-09-05;400 MT NORD TORRE MINERVINO;IT016075072001;Lecce;Santa Cesarea Terme;796758,1405;4440221,26;5;6
2016-09-05;TORRE SPECCHIA LA GUARDIA;IT016075072002;Lecce;Santa Cesarea Terme;796632,5015;4438579,537;5;8
2016-09-05;GLI ARCHI-S.CESAREA TERME;IT016075072003;Lecce;Santa Cesarea Terme;794815,0638;4437087,721;6;8
2016-09-05;PORTO MIGGIANO-;IT016075072004;Lecce;Santa Cesarea Terme;793966,7753;4436931,148;0;0
2016-09-05;50 M V.SO PALAZZO TAMBORRINO SCAR.TERME;IT016075072005;Lecce;Santa Cesarea Terme;795569,2743;4437538,714;2;3
2016-09-05;50 M V.SO PALAZZO STICCHI SCAR.TERME;IT016075072006;Lecce;Santa Cesarea Terme;795465,7816;4437337,003;8;10
2016-09-07;MARINA DI MANCAVERSA;IT016075085001;Lecce;Taviano;757813,0425;4428403,856;0;5
2016-09-09;SERRA DEL MITO;IT016075088001;Lecce;Tricase;790744,2036;4428066,575;0;0
2016-09-09;500 MT SUD PUNTO 68;IT016075088002;Lecce;Tricase;790182,1591;4425358,441;0;0
2016-09-06;MARINA SERRA;IT016075088003;Lecce;Tricase;789985,6068;4423003,772;1;2
2016-09-08;LIDO MARINI-SPIAGGIA;IT016075090001;Lecce;Ugento;772369,7934;4415701,66;0;1
2016-09-08;TORRE MOZZA;IT016075090002;Lecce;Ugento;770710,0789;4416674,64;5;10
2016-09-08;LE FONTANELLE-AL ROBINSON CLUB;IT016075090003;Lecce;Ugento;768821,0782;4417596,075;0;4
2016-09-08;CAMPEGGIO RIVA DI UGENTO;IT016075090004;Lecce;Ugento;767514,4547;4418857,956;3;5
2016-09-07;PAZZE-DI FRONTE ALL'ISOLA PAZZE;IT016075090005;Lecce;Ugento;764467,4479;4421026,377;0;0
